timestep,year,agent_id,prev_consumption,curr_consumption,prev_income,curr_income,curr_wealth,prev_dpi,curr_dpi,work_decision,consumption_prop,is_macro_good,yearly_mpc,score
98,9,24,11716.291035119362,14544.420565743356,6952.04911019404,6960.6725148428395,12389.691593040636,12013.845618528729,12312.94315063985,1.0,0.5,True,0.0,11
226,19,87,41322.99545340568,35362.88403820877,46458.28575213195,46520.22526680451,30123.938254770437,37876.21914270286,38433.06653110635,1.0,0.6,True,0.0,14
144,13,77,26974.552619810212,31521.55863956135,32245.533050674436,32281.943719181043,21014.372426374233,29521.19779536842,28724.988118292124,1.0,0.54,True,0.0,11
146,13,87,36425.29381017391,42334.58680912808,48289.887589462036,48313.91215733349,28223.057872752055,39504.66612756423,39752.812805517184,1.0,0.54,True,0.0,11
149,13,7,10065.690161409195,9488.651575936008,1830.9122867102813,1833.6033394275019,9488.651575936008,8070.114424294832,7989.742867486422,1.0,0.6,True,0.0,11
90,8,39,0.0,17471.7255990661,11553.436610411443,11574.664292771635,55327.13106370932,16021.058786665142,16169.421306578508,1.0,0.3,True,0.0,11
97,9,76,41619.89899715185,33521.53929592191,37021.973444622745,37085.78411631813,28555.385326155694,32744.022021926095,32424.48127398667,1.0,0.6,True,0.0,11
149,13,98,69560.7868057563,88310.41097318835,108296.01204712052,108353.10361572755,58873.60731545891,77566.13991428394,77517.60538573615,1.0,0.54,True,0.0,11
191,16,1,5996.092179639592,5733.610654539404,555.2694903311545,554.2277008847028,8600.415981809107,6703.678378980933,7016.359072747817,1.0,0.44,True,0.0,14
216,19,46,11667.188246833532,19090.614022242014,13812.431511590534,13812.439866406348,44544.76605189804,16966.61873199012,16772.407988907813,1.0,0.24,True,0.0,11
225,19,15,10591.766370783285,8737.063727687024,3673.6589095633917,3674.627974643214,7442.683916177835,9117.600998262846,8923.071159322551,1.0,0.5,True,0.0,14
226,19,45,15298.090732215014,16233.034273315301,12837.463976165447,12839.062556611847,12754.526929033447,15954.25570186734,16452.05176918565,1.0,0.6,True,0.0,12
237,20,80,19415.39347815445,21951.260573251064,35052.92166128694,35064.88744771596,21951.260573251064,30946.95970797014,31177.383011545164,1.0,0.6,True,0.0,14
99,9,64,23560.6276072932,30009.050581313808,24557.961876833775,24716.60104935523,30009.050581313808,24518.52057916636,25305.5558846658,1.0,0.44,True,0.0,11
153,13,75,29031.5797965322,30919.589983013037,31112.202831121405,31220.873497819808,20613.059988675363,28613.452322000412,28341.086339063848,1.0,0.54,True,0.0,11
147,13,93,38477.42115537069,55690.439463545394,63744.69787969262,63924.178378922996,19566.911162867298,49426.25602360186,49195.451438315424,1.0,0.6,True,0.0,11
155,13,51,16957.635091862052,16484.077098320664,15550.976094084235,15534.667064810328,12951.774862966231,18147.07092931943,18348.426424584857,1.0,0.56,True,0.0,14
225,19,93,53845.32113503302,44897.33322576525,60947.722911311976,60986.325943175085,38245.8764515778,47207.72588879126,47011.55756577295,1.0,0.5,True,0.0,14
107,9,30,8433.02243472762,14063.387102890492,8227.615889002675,8221.120887403833,32814.56990674449,13152.362272323338,13380.431532482076,1.0,0.24,True,0.0,11
147,13,21,8352.094703413286,10513.52723402449,5370.661232856354,5383.672378401297,7009.018156016327,10947.174120385436,10548.958712034315,1.0,0.56,True,0.0,12
218,19,46,14716.409365252674,19102.043539639693,13813.638180819964,13806.558584361905,44571.43492582595,17078.595071956905,16961.569395142225,1.0,0.28,True,0.0,11
221,19,20,8935.112957445044,11417.779518732106,4507.671189556291,4507.159707374032,7611.853012488071,10095.03105595739,9963.920291489052,1.0,0.54,True,0.0,11
230,20,91,39223.25894220354,45886.71014240489,54170.68513923089,54140.858295613296,30591.140094936593,43095.27131537827,43190.87593562131,1.0,0.54,True,0.0,11
191,16,94,38826.92245802852,41482.66347222232,73625.55394817167,73540.18756918515,52796.11714646477,55537.22453964508,55811.60901542473,1.0,0.4,True,0.0,14
155,13,80,28416.615613843536,36008.81460790092,36227.22477485772,36185.595543615644,24005.876405267278,31639.70463056673,31820.05621220608,1.0,0.56,True,0.0,11
144,13,19,9737.062015578611,10697.161075609636,5063.862181127274,5070.868367515227,8404.912273693282,10800.532853348002,9972.910516520802,1.0,0.54,True,-0.5088679469125728,11
98,9,69,25690.85095767334,31218.209440131002,29233.99548110463,29226.524679362683,98857.66322708152,27319.939638261105,27578.776452790917,1.0,0.3,True,0.0,11
217,19,40,13824.245091831344,13576.69959452652,11461.571757675782,11472.514057735942,10667.406824270836,15017.000724182966,15330.676132402847,1.0,0.56,True,0.0,14
144,13,44,17650.376779711005,15866.892692158077,12748.95218631274,12770.637095038133,15866.892692158077,16676.594329911022,15863.52044335588,1.0,0.6,True,0.0,11
226,19,64,26711.60290871933,21351.262687819613,21588.79381694473,21590.888261174954,27174.334329952235,21811.89966482229,22317.470055376463,1.0,0.5,True,0.0,14
217,19,96,57120.70382477882,54349.30923780445,81355.00669613823,81427.23619528016,54349.30923780445,59968.01164424799,60347.278320816244,1.0,0.6,True,0.0,14
181,16,27,13594.31743672754,10440.613546430022,7179.989314045869,7177.1964212324265,13288.0536045473,12151.115560652492,11838.821383931652,1.0,0.4,True,0.0,14
185,16,17,11443.852263295857,9499.673078634074,4257.828530101517,4266.386122136789,8092.314104021618,9954.194748423177,10031.243345235964,1.0,0.6,True,0.0,14
95,8,53,16500.236234369033,20800.145191400476,18050.661634962984,18053.96785310731,65867.12643943484,20663.02047521485,20636.432152871388,1.0,0.2,True,0.0,11
154,13,64,12448.994768577386,21756.439016202843,22567.590600616237,22574.746086432195,50765.02437113997,22718.32882721732,22759.865221446424,1.0,0.28,True,0.0,14
104,9,4,6440.083871053783,9260.67796109852,1291.8947404188211,1290.5011626001642,13891.016941647778,8126.226114772794,8129.209366319063,1.0,0.5,True,0.0,11
191,16,25,10147.914204184388,10795.461881472802,6395.240303532663,6381.55960412071,5080.217355987201,11540.253849364362,11844.824220960887,1.0,0.66,True,0.0,14
152,13,4,6623.632906495333,8683.397089457541,1197.2464735698711,1197.2479333537315,7396.967891019385,7650.285276062642,7430.656573748619,1.0,0.5,True,0.0,10
227,19,99,78039.98240680281,92976.85076221834,135252.0313428284,135127.9653093548,118334.17369736878,94375.11688285653,93903.27727836589,1.0,0.5,True,0.0,12
222,19,96,58140.0486808374,54939.797072528236,81379.16026861369,81475.33886460494,54939.797072528236,60256.70741353708,60254.1117953563,1.0,0.54,True,0.0,14
105,9,0,7855.114808306559,8261.203043111014,400.6325767579764,400.7771262345571,19276.140433925702,7338.332277628993,7533.574943835126,1.0,0.34,True,0.0,11
146,13,65,18251.126701736124,24584.50650692766,22500.10345788459,22500.937386926395,13828.78491014681,22865.201408775974,23106.950191963853,1.0,0.7000000000000001,True,0.0,11
155,13,67,21410.540802431966,19938.123527349664,24413.54730102061,24347.596937240654,25375.793580263206,23969.32666896086,24125.797085369726,1.0,0.4,True,0.0,14
191,16,9,7305.272557875302,7889.229247778286,2423.5698311266515,2418.2432225779216,6198.680123254367,8353.378969822219,8662.230738675154,1.0,0.54,True,0.0,14
144,13,36,10247.815793464299,13208.4070925295,9276.587623001698,9277.857015712665,41826.62245967675,14042.496985638083,13208.9109461209,1.0,0.2,True,0.0,12
217,19,51,16733.71889634359,15852.722376411282,14783.105619628443,14809.504385647308,15852.722376411282,17424.39655658509,17756.135140812108,1.0,0.6,True,0.0,14
94,8,63,25527.02382115717,27344.47772023846,23987.08982256746,24181.458733062565,34802.06255303077,23661.63563103837,24649.146573496975,1.0,0.4,True,0.0,11
190,16,13,8292.62472378563,8102.733558083836,2982.4008335242033,2981.818350052562,6366.433509923013,7954.115839932638,8844.818900776103,1.0,0.54,True,0.0,14
190,16,95,73458.91043241181,64282.81775458927,79338.64873661076,79279.82978301583,165298.67422608664,58236.18659197664,59086.759228098126,1.0,0.3,True,0.0,11
89,8,35,15133.497314338696,17115.91382150949,9929.453972137662,9930.212281348595,33225.00918293018,15028.67096177177,14792.31911020398,1.0,0.4,True,0.0,11
145,13,90,21124.05713702288,51184.87639938477,55359.23368639374,55358.95116038896,76777.31459907714,43466.244976375165,43960.14444160899,1.0,0.54,True,0.0,11
218,19,57,18778.836454761087,22139.34533890933,19558.879737534196,19552.02561605872,14759.56355927289,20908.976410046398,20792.314486067844,1.0,0.54,True,0.0,11
107,9,20,13513.233637775595,11062.03225825485,5117.784655401786,5111.954544166622,8691.596774343096,10750.63671864938,10982.126213778613,1.0,0.6,True,0.0,11
189,16,22,10762.470086544556,10760.853499737492,5497.716163700313,5489.125141098499,8454.956321222315,10768.174346990898,9940.374147111741,1.0,0.54,True,0.0,11
186,16,35,12389.879180730335,15792.299415880952,9325.630555055825,9324.82027841882,10528.199610587304,13931.430122374932,13894.129099230242,1.0,0.54,True,0.0,11
145,13,22,10366.243624636587,11492.500227134198,5521.440827104327,5521.055552355765,7661.666818089467,10324.048491578098,10823.129367321442,1.0,0.54,True,0.0,11
224,19,84,18631.759896437004,32435.563998106787,39381.66646281672,39251.31080447137,75682.98266224918,33721.86273295329,33475.7729692221,1.0,0.4,True,0.0,14
146,13,53,17519.77530119841,20776.02140936661,16944.518211103757,16947.01609489519,20776.02140936661,19251.649097052912,19484.71487705817,1.0,0.44,True,0.0,11
222,19,32,0.0,12218.603521281717,8050.444142863855,8084.253248230753,28510.074882990673,12701.395888116038,12672.504962110037,1.0,0.4,True,0.0,14
224,19,44,14151.680713419584,12970.694766881403,12231.383670333233,12195.177040880362,30264.954456056606,15800.94623222345,15659.441709756638,1.0,0.4,True,0.0,14
218,19,87,38088.88487474941,38127.651276069286,46227.568968982116,46213.1824654906,29957.44028834015,38172.49709488355,38028.4851912111,1.0,0.54,True,0.0,11
184,16,56,22997.008683825272,19034.784286649552,18421.613922949833,18428.180992260848,24226.08909209943,20257.297625612693,20328.339818233493,1.0,0.4,True,0.0,14
217,19,58,18819.65820765081,20303.713824219347,18937.845960311766,18976.136604912477,15952.91800474377,20186.780488956167,20531.836108466934,1.0,0.52,True,0.0,12
235,20,67,21089.90879461138,20714.141874080735,23362.428568148374,23376.207003328615,20714.141874080735,23449.02745090487,23219.517581909073,1.0,0.6,True,0.0,14
146,13,16,8599.097574521964,10100.127155798382,3829.402306644553,3833.3914917569523,6733.418103865588,9504.398881440267,9748.91910254588,1.0,0.54,True,0.0,11
221,19,47,15141.473363487901,18322.526197280018,12769.83018610541,12756.283335002841,27483.78929592002,16427.590521061396,16275.624746578145,1.0,0.5,True,0.0,11
191,16,54,17811.081511740835,17884.31338278466,17022.074267823496,17010.13608456564,17884.31338278466,19339.56663029718,19644.95729231907,1.0,0.54,True,0.0,14
149,13,21,0.0,5710.919597741544,5383.621291616585,5395.486327939224,22843.67839096617,10984.807171119146,10913.52278414604,1.0,0.3,True,0.0,12
153,13,27,12504.676888095326,11481.837303908833,7163.808966997662,7190.443722064161,11481.837303908833,12284.907688818113,11934.315896558974,1.0,0.44,True,0.0,14
99,9,20,11702.752182115904,13533.186284054616,5075.557331560031,5081.11866030111,9022.124189369744,10846.996962567377,11481.715172232038,1.0,0.56,True,0.0,11
225,19,34,12384.129670359276,11910.428896432204,8708.635602548085,8710.319744714106,9358.194132911016,13010.852440271015,12816.563572487716,1.0,0.56,True,0.0,14
88,8,69,0.0,18791.269649511745,28818.404767962787,28866.75933763441,75165.07859804698,27496.069495357064,27819.793602669837,1.0,0.3,True,0.0,12
226,19,40,14418.832318779121,15266.753565758649,11550.108119608993,11554.189720095617,11995.306373096078,14975.26932607478,15469.552785437363,1.0,0.54,True,0.0,12
224,19,74,24645.634594317984,28316.196021485634,28543.479392821122,28477.513986333895,12135.512580636696,26654.504549305697,26484.012804599522,1.0,0.64,True,0.0,11
189,16,23,11242.698474454073,11855.748762000943,5711.945844462228,5702.521479887884,7903.832508000631,10935.45683321915,10106.64578325036,1.0,0.56,True,0.0,11
191,16,28,11388.96209341192,11763.127149363918,7077.186029287586,7062.926298643283,9242.45704592879,12071.373709684793,12378.196332834621,1.0,0.54,True,0.0,14
221,19,83,30048.26994421288,36808.24848732282,38315.404280426934,38267.08295123629,116559.45354318892,33222.94358285088,33023.12401136402,1.0,0.3,True,0.0,11
97,9,89,0.0,49895.47903688938,58981.05649288269,59023.20984893355,199581.9161475575,46695.041866791806,46351.35146714845,1.0,0.3,True,0.0,11
95,8,5,7261.305219730844,8605.20850166117,1517.8852873990768,1518.1789526514103,52860.56651020433,8215.909735253646,8203.992459709276,1.0,0.12,True,0.0,11
89,8,27,14230.399017260981,15256.105750711113,7676.16754472317,7690.659410793791,19416.861864541417,13312.877223290441,13086.97879755261,1.0,0.4,True,0.0,11
226,19,47,17896.974553112937,13936.859248407425,12817.28385016584,12821.362353663379,13936.859248407425,15938.323624575352,16434.9512785326,1.0,0.6,True,0.0,14
185,16,85,33932.54053102238,36728.751719866916,43514.66739285134,43609.53119794414,28858.30492275257,36586.69534813726,36750.22439195568,1.0,0.6,True,0.0,12
224,19,82,29501.314469897294,37228.070308185415,37710.324390026864,37642.022039041185,24818.71353879028,32613.77172806409,32434.392601048494,1.0,0.54,True,0.0,11
144,13,49,16302.699252658571,17865.52490725649,14598.988498395776,14634.034490740953,14037.19814141581,17980.192507766125,17180.811690138755,1.0,0.56,True,0.0,11
147,13,19,10598.609734053292,10284.50172674277,5070.217931999393,5073.04318013929,8760.871841299397,10715.069243146116,10306.683831424445,1.0,0.5,True,-0.5088679469125728,12
152,13,67,22290.83600152666,25197.328193602527,24359.291261948634,24359.33612501835,16798.21879573502,24481.27383935403,24247.352343228224,1.0,0.54,True,0.0,11
95,8,87,29776.600447629524,45095.38281056972,52034.407672682246,52034.545578230165,180381.53124227887,42563.373397576484,42513.054495875775,1.0,0.24,True,0.0,11
153,13,16,9392.922601892815,8631.42515607618,3855.9875092958846,3866.282533789666,7352.695503324154,9711.877233644675,9345.485843352688,1.0,0.5,True,0.0,14
144,13,89,40809.277313168925,46946.463564229816,54036.8932709518,54056.82927304288,31297.642376153213,43460.711486333224,42647.30851480435,1.0,0.5,True,0.0,11
155,13,0,10314.86080039703,7330.584183769308,373.37683241810737,372.58648493061514,9329.834415706391,6346.348146566161,6563.139752463997,1.0,0.5,True,0.0,11
185,16,51,11423.057751761573,19247.27268157867,15463.899663791593,15511.252375068423,6762.555266500614,18347.10340229474,18463.45154688348,1.0,0.64,True,0.0,11
223,19,69,23867.777021466278,22699.11476320713,26068.127966030377,26085.44924879443,22699.11476320713,25049.09818832708,25059.332837843984,1.0,0.6,True,0.0,14
104,9,58,19551.85853757904,25516.32181343927,21441.355972207202,21438.63277582624,17010.881208959512,22978.067681200708,22977.78030363807,1.0,0.54,True,0.0,11
145,13,88,37557.61320732912,42485.6329548955,47987.17316037686,47977.845519103066,28323.755303263664,38825.19353763407,39311.72204492205,1.0,0.54,True,0.0,11
152,13,89,20599.271274475115,38546.740559972866,54204.65672229508,54201.66048304392,25697.82703998191,43648.292564730815,43342.17974052517,1.0,0.7000000000000001,True,0.0,14
146,13,61,13829.52717135551,17103.687575370153,20127.54897472621,20126.443730020317,13438.611666362263,21323.71970553464,26542.23954079768,1.0,0.6,True,0.0,12
89,8,32,11973.915012711099,14708.176085021427,8803.691463283621,8808.363203801477,14708.176085021427,14172.152231529057,13938.661665899286,1.0,0.6,True,0.0,11
226,19,11,7725.768820365718,7846.505289600358,2542.400904385019,2543.598507060144,7846.505289600358,7966.044156159875,8457.753690932866,1.0,0.6,True,0.0,14
221,19,59,20351.34427061515,20546.745990918036,19096.395882190012,19075.780890240712,16143.871850007028,20720.890905962457,20549.902240463067,1.0,0.54,True,0.0,12
191,16,66,7548.651310122817,19144.71714371563,24834.358847807787,24751.031698459068,12763.144762477088,24442.537745418616,24676.372747811663,1.0,0.54,True,1.751460795637009,14
186,16,46,15806.587082784597,20069.34272752638,14304.82580139477,14304.501513166333,13379.561818350918,17642.641751321135,17604.277874775365,1.0,0.54,True,0.0,11
101,9,57,15469.51751560761,25369.950616805483,21989.77821850573,21977.001005652928,59196.551439212795,22701.20920644063,23485.145832665676,1.0,0.24,True,0.0,11
224,19,38,12860.562831051298,16288.011259308922,10282.051411364262,10249.628354511497,10858.674172872616,14318.545657983004,14180.127016399263,1.0,0.54,True,0.0,11
149,13,38,13328.291142835587,17049.173208129938,10732.289454926067,10734.830700524313,11366.115472086629,15084.456291782735,15003.494714410699,1.0,0.54,True,0.0,11
218,19,42,11150.591446573875,14786.904485288644,11542.219065169491,11540.251962303422,14786.904485288644,15384.114232349331,15269.73935407951,1.0,0.6,True,0.0,14
101,9,82,48760.53327073299,37156.14779088539,41984.80422530866,41972.11665105247,47289.642642945044,35697.94473735364,36439.2607383522,1.0,0.54,True,-0.41948110150156775,11
226,19,13,7916.463021841914,8589.609669218797,2889.582504003141,2893.79313532409,20042.422561510524,8271.202400386308,8765.825064490064,1.0,0.28,True,0.0,14
155,13,59,21217.993162269,18538.424664519804,19756.22257356259,19749.772108016445,23594.358663934294,20921.240631731253,21132.84600705996,1.0,0.5,True,0.0,14
107,9,23,11076.919656775735,13590.84071027619,6181.089756054265,6175.64033853033,9060.560473517462,11579.930944541853,11812.263972096076,1.0,0.54,True,0.0,11
239,20,29,10674.774451716137,14179.028286268021,7499.496239368945,7498.215528103241,14179.028286268021,12347.17560622754,12547.019067699968,1.0,0.44,True,-0.09102183832962514,11
98,9,14,10642.72236446812,11021.244006391422,3560.9164805309892,3560.68614606343,25716.23601491332,9370.709989997144,9664.419067130804,1.0,0.24,True,0.0,11
105,9,77,41898.69850204055,32236.850900907764,34905.942232129455,34954.493267481994,27461.021137810316,31716.855335338507,31946.802200998813,1.0,0.5,True,0.0,11
191,16,11,7884.983141174933,7952.269508985158,2633.50327032809,2626.230448405478,6774.155507654022,8538.353941924346,8845.759957155897,1.0,0.5,True,0.0,14
146,13,89,36970.201319179,48088.35908288828,54052.281020443326,54104.98060738493,32058.906055258856,43124.36423202652,43409.95428059042,1.0,0.54,True,0.0,11
225,19,23,9544.270147136256,12043.761978346525,5497.187482031869,5482.443897846572,8029.174652231019,10543.410067626584,10332.582051961577,1.0,0.5,True,0.0,11
89,8,78,36102.486169693824,35101.979750784456,33835.94464860157,33890.33058550171,35101.979750784456,31038.54688083379,30815.805795721957,1.0,0.54,True,0.0,11
186,16,76,33292.30829416717,28631.815227604817,34465.066392898836,34463.848339798256,24390.064823515208,30828.225908109158,30769.884624713683,1.0,0.6,True,0.0,14
181,16,46,16716.459332220624,14512.037885307127,14292.111786604602,14273.503632314343,12362.106346743105,17489.744011966395,17161.26284345562,1.0,0.5,True,0.0,14
94,8,43,0.0,19821.11120831409,12974.064499318067,12984.79787831484,79284.44483325635,16414.01937356528,17217.54456815673,1.0,0.3,True,0.0,11
224,19,51,16066.160380954483,20232.111002191534,14866.541230411338,14832.528780877357,13488.074001461024,17688.037072232055,17546.700428626686,1.0,0.54,True,0.0,11
89,8,47,16765.23700976579,18936.05098191221,13715.962388961605,13727.435371381527,24100.42852243372,17877.151007277324,17635.952620732853,1.0,0.4,True,0.0,11
144,13,93,70347.48823595837,52770.65532231905,63669.66105469242,63747.57820374505,67162.65222840608,49507.90216571411,48751.863207584174,1.0,0.5,True,0.0,11
90,8,71,27374.08097625748,32427.867110485353,29316.680831343983,29391.468114779218,48641.80066572802,27856.9585976901,28012.838113466307,1.0,0.34,True,0.0,11
224,19,15,8431.418283477826,10591.766370783285,3675.829903294872,3673.6589095633917,7061.17758052219,9223.69666155913,9117.600998262846,1.0,0.54,True,0.0,11
148,13,61,11912.644486283776,14557.617681830154,20126.443730020317,20156.47080258839,14557.617681830154,21143.445300236384,21609.41422418126,1.0,0.6,True,0.0,12
222,19,42,16568.62568352857,14282.84629092707,11546.118070333692,11595.779438230718,12166.869062641576,15354.303529985902,15336.735153890564,1.0,0.5,True,0.0,14
99,9,53,27351.42441364142,23594.966506890545,18119.910735067442,18209.812548470007,60672.771017718536,20357.845412709867,21078.52484768615,1.0,0.3,True,0.0,11
147,13,44,15690.775560963739,16799.651574416464,12771.827467601655,12805.141379932254,13199.726237041505,16599.84768052863,16222.01648629598,1.0,0.56,True,0.0,11
223,19,31,11736.053413066094,11127.432438272297,7518.122126536286,7537.313926075312,11127.432438272297,12238.294243652967,12225.784443251827,1.0,0.6,True,0.0,14
225,19,22,10187.489149263844,9934.563834855906,5304.61664034696,5308.364655976309,8462.776600062438,10389.136659153119,10196.070735598189,1.0,0.56,True,0.0,14
223,19,99,118449.91066939043,93514.32407558903,135236.45100834727,135312.2057805586,79660.35013846472,94132.31232891548,94254.45905515985,1.0,0.5,True,0.0,12
88,8,63,28975.2636897013,29163.905275264697,23693.467449899497,23727.270999832384,56612.28671080794,24169.953095524474,24481.336415305814,1.0,0.32,True,0.0,11
223,19,57,19854.66787344946,18889.137891014,19564.95571290951,19621.78881038755,18889.137891014,20808.207088648574,20853.223036381278,1.0,0.6,True,0.0,14
107,9,15,11091.72564242314,11173.372914723188,4038.716333453855,4038.306202263778,7448.915276482125,9907.77103192007,10145.626531346767,1.0,0.56,True,0.0,11
184,16,63,19913.258452816444,20669.352101162367,23002.345841902297,23018.71575221609,13779.568067441578,23231.342378580903,23309.064452592545,1.0,0.54,True,0.0,14
223,19,42,14282.84629092707,13762.60352189005,11595.779438230718,11617.382265478678,13762.60352189005,15336.735153890564,15334.55766528491,1.0,0.6,True,0.0,14
190,16,32,15099.635376693026,12462.642539978428,8410.640717080594,8407.197844534989,9792.07628141162,12191.738109473634,13085.45227080609,1.0,0.54,True,0.0,14
181,16,2,6481.505334269553,6216.216239305384,781.1579193597197,781.0612249516619,6216.216239305384,6911.246851233653,6678.677388709463,1.0,0.5,True,0.0,14
144,13,96,68455.09365343087,60721.5230880146,85216.30868792174,85245.40132103903,60721.5230880146,63100.35524554488,90917.51620703106,1.0,0.4,True,0.0,12
107,9,60,13780.709037075294,23140.291125843334,20848.115981042447,20818.311089557425,53994.012626967786,22041.272495994956,22232.01874448431,1.0,0.24,True,0.0,11
221,19,82,29126.421020048758,37081.7438732623,37512.931107179036,37500.7186154333,24721.162582174868,32688.69792713414,32506.19459448038,1.0,0.54,True,0.0,11
231,20,10,8760.268059657168,7700.959548298713,2538.4088321557756,2538.904948405201,6560.076652254458,8420.361377865634,8205.127984731964,1.0,0.56,True,-0.4794240910204607,14
189,16,16,8161.0489183356985,9543.915194104995,3869.639593609993,3866.9319072135695,6362.610129403331,9496.980288355275,8674.799640164092,1.0,0.56,True,0.0,11
107,9,76,33406.99895417175,35440.97178979035,37502.4803989872,37446.71476751504,23627.314526526905,32875.695626654466,33039.792741298676,1.0,0.54,True,0.0,11
154,13,44,16799.07929095603,15899.523788616334,12853.961615555208,12860.706090668718,13544.038782895394,16237.541510647054,16278.280333446502,1.0,0.5,True,0.0,14
184,16,48,16582.70649075295,14839.902150958142,13818.11817316576,13818.75855671377,11659.923118609966,17171.412484971566,17243.02028429165,1.0,0.6,True,0.0,14
186,16,95,32135.85842082066,51327.54208219312,79315.07646909507,79294.78815022581,205310.16832877247,59252.01128765079,59181.216988566935,1.0,0.3,True,0.0,14
189,16,84,32460.1768020558,30700.598015651205,41587.94225278529,41557.98826544641,26152.361272591766,35242.79540754465,34401.37831643992,1.0,0.56,True,0.0,14
222,19,51,20377.011757015436,16930.696616437854,14812.080012597662,14861.463018805622,14422.445265854469,17719.084371407404,17704.79728444878,1.0,0.5,True,0.0,14
184,16,19,11484.041387025443,9378.079580370588,5077.53098353054,5077.952726048887,37512.31832148235,10523.845100420676,10593.684159707049,1.0,0.24,True,0.0,14
191,16,87,35489.1793713061,38891.89308871393,48143.44179683015,47961.325713927625,38891.89308871393,39519.29127474877,39691.313587140976,1.0,0.54,True,0.0,14
216,19,64,25236.172109493957,20371.551528322354,21463.508407119083,21504.079819364517,39544.77649615516,22021.498447991144,21862.485568734366,1.0,0.38,True,0.0,14
186,16,17,9499.673078634074,10874.027917291818,4266.386122136789,4266.2085350322395,7249.351944861211,10031.243345235964,9994.495662641513,1.0,0.54,True,0.0,11
149,13,87,35341.13741744074,10228.531776754746,48362.16297984263,48420.841468715604,64978.511970959175,39807.22784140021,39765.58183707203,1.0,0.54,True,0.0,11
154,13,35,16248.370946951862,13137.582672540935,9328.656212753567,9333.863184604212,7389.890253304275,13558.678405300912,13591.698043378768,1.0,0.7000000000000001,True,0.0,14
151,13,0,5234.702792337486,4596.412998390019,372.59774550764195,372.4792747650739,18385.651993560074,6405.624620290621,6915.773139176547,1.0,0.3,True,0.0,12
184,16,34,13222.085011765403,13902.421708116784,9012.033271689685,9024.603154788583,10923.331342091758,13549.925564494672,13631.272699426929,1.0,0.56,True,0.0,11
237,20,65,10912.83976444915,17894.253188423125,21929.686777923398,21951.540912046104,71577.01275369248,22413.396112090973,22649.588089927038,1.0,0.24,True,0.0,14
86,8,57,22152.78162679964,24630.396677644276,21298.2043274124,21330.823995054336,31347.777589729078,22716.382159531953,22967.944778796198,1.0,0.4,True,0.0,11
153,13,83,39286.734688724704,13291.916785863888,40242.06006395924,40325.533514694755,47539.39167295351,34556.678548932076,34261.89239358289,1.0,0.64,True,0.0,11
221,19,66,19011.678803245526,24017.466879016563,23905.68303957153,23903.43586069949,24017.466879016563,23840.49882368359,23698.92688648004,1.0,0.44,True,0.0,11
185,16,28,12465.152607744743,11456.403090111866,7063.45246314546,7069.021610384803,9001.459570802179,12142.191775178206,12216.445203100782,1.0,0.6,True,0.0,14
191,16,96,58064.904522952784,60516.39135543349,84824.3379941656,84636.53902997234,47548.59320784059,62630.358545147305,62832.25561516279,1.0,0.54,True,0.0,14
221,19,90,43401.41674162183,41670.59167484086,53867.91931871565,53833.54106560016,35497.17068597555,43101.02745980046,42848.30916319982,1.0,0.56,True,0.0,14
89,8,53,16369.54216696737,20675.435480305205,17825.581957552342,17854.248045504286,65472.21235429982,20640.813078783613,20408.321262704496,1.0,0.2,True,0.0,11
223,19,66,21009.329648341343,20180.316933301543,23935.518568705935,24001.18161341116,30270.475399952313,23645.982463386914,23687.059158975768,1.0,0.44,True,0.0,14
224,19,2,6597.581018785511,6401.858702443685,758.4096884307484,755.7315650059378,5909.408033024939,6693.783250298368,6587.36002003694,1.0,0.5,True,0.0,14
223,19,58,20396.50842734742,22512.390871871696,19109.118012771953,19167.51478215911,28652.13383692761,20511.365298391025,20541.23431637999,1.0,0.5,True,0.0,11
221,19,72,23093.36799359601,29218.825513322343,26640.528947758274,26621.00952807852,19479.217008881562,25624.193948287655,25465.05699312268,1.0,0.54,True,0.0,11
94,8,30,13858.184141197364,15188.504564095878,8132.644412085734,8135.544547592772,15188.504564095878,12736.420085706253,13532.3281761753,1.0,0.44,True,0.0,11
191,16,81,32631.424338779514,30948.802294643036,39802.256706410226,39737.57745486399,30948.802294643036,34165.14458927939,34466.812074276306,1.0,0.54,True,0.0,14
190,16,2,7435.50676934266,5912.888250248047,783.9404074542238,783.6703036004437,23651.553000992186,6018.939918842255,6909.34525866848,1.0,0.24,True,0.0,14
185,16,37,13787.329069985053,13140.414070793238,10190.765921155698,10211.528740399683,13140.414070793238,14515.303521984857,14605.19917931669,1.0,0.6,True,0.0,14
191,16,3,6060.630447770067,5996.339471101162,958.2687623628509,957.2306159244151,7631.704781401479,7063.399413856838,7376.35658171238,1.0,0.4,True,0.0,14
107,9,54,28895.969675926717,21083.563144769643,18398.034580423777,18376.43866114915,66764.61662510387,20445.84644531913,20657.783122827685,1.0,0.3,True,0.0,11
222,19,26,10779.179696729245,8723.201433591972,6054.843528833349,6082.582251415455,27623.471206374576,11167.51462501621,11131.36012150635,1.0,0.2,True,0.0,14
235,20,12,8062.962667882924,8644.894568731073,2669.863947230685,2672.3095256517504,6792.417161145842,8566.416471407436,8323.892962495622,1.0,0.54,True,1.1603482358692196,13
